employee_id,designation,no_of_trainings,length_of_service,avg_training_score,is_promoted
76548,DevOps Engineer,1,10,97.0,1
17296,QA Engineer,1,6,58.0,0
21148,Principle Architect,2,1,89.0,0
69948,Data Analyst,1,9,71.0,0
49479,QA Engineer,1,2,63.0,0
27406,Admin,1,7,82.0,0
50617,DevOps Engineer,3,1,46.0,0
60683,QA Engineer,1,17,58.0,0
6228,QA Engineer,1,3,52.0,0
66646,QA Engineer,2,9,87.0,0
45033,Manager,3,6,50.0,0
4095,DevOps Engineer,1,2,51.0,1
74727,Data Scientist,1,4,48.0,1
52859,Admin,1,3,59.0,0
30413,Data Analyst,1,18,71.0,0
62892,Data Scientist,1,7,57.0,0
26503,Principle Architect,2,8,66.0,0
27640,QA Engineer,1,2,46.0,0
35624,Data Engineer,2,4,42.0,0
64086,DevOps Engineer,1,6,50.0,0
12306,Platform Engineer,1,13,60.0,0
41434,Platform Engineer,1,2,59.0,0
26392,Data Engineer,1,2,55.0,0
23794,Data Scientist,1,9,51.0,0
35536,DevOps Engineer,1,8,50.0,0
32511,Data Scientist,1,6,60.0,0
20122,QA Engineer,2,6,50.0,0
19444,Data Engineer,1,14,,0
31169,Manager,1,4,54.0,0
44395,Admin,1,2,83.0,0
63676,QA Engineer,1,6,51.0,0
26958,QA Engineer,1,3,48.0,1
43479,QA Engineer,1,1,58.0,0
49236,Software Engineer,1,6,52.0,0
24056,Data Analyst,1,6,49.0,0
51399,QA Engineer,1,9,46.0,0
23535,Platform Engineer,1,2,83.0,0
23864,Data Analyst,1,2,,0
30621,QA Engineer,1,17,78.0,0
48380,Data Analyst,1,1,51.0,0
47483,Software Engineer,1,5,52.0,0
26036,Data Engineer,1,2,55.0,0
55989,Data Analyst,1,9,83.0,0
39963,Admin,1,6,47.0,0
70258,Platform Engineer,2,3,51.0,0
25378,Software Engineer,2,14,49.0,0
43905,Data Analyst,1,4,95.0,1
58863,Data Engineer,2,8,66.0,0
21530,QA Engineer,1,2,59.0,1
74567,DevOps Engineer,2,3,81.0,0
48894,DevOps Engineer,2,13,58.0,0
51410,Data Engineer,1,1,68.0,0
21993,Manager,1,5,81.0,0
29212,DevOps Engineer,1,10,70.0,0
41239,Manager,2,1,46.0,0
76110,DevOps Engineer,2,18,52.0,0
58229,Platform Engineer,1,3,58.0,0
75470,Data Scientist,1,5,54.0,0
1304,DevOps Engineer,2,3,70.0,0
59363,Platform Engineer,4,4,71.0,0
49429,Data Scientist,1,4,60.0,0
25151,Admin,1,6,59.0,0
32339,Data Engineer,1,5,82.0,0
47294,Data Scientist,2,7,50.0,0
22908,Principle Architect,1,1,78.0,0
40005,Principle Architect,3,2,81.0,0
75245,DevOps Engineer,1,1,51.0,0
17152,Data Engineer,1,9,56.0,1
36484,Software Engineer,1,5,60.0,0
39027,Platform Engineer,1,2,84.0,0
36011,QA Engineer,3,2,86.0,0
33207,DevOps Engineer,2,1,50.0,0
76956,Data Analyst,1,1,85.0,0
53351,Software Engineer,1,14,77.0,0
17375,Manager,1,9,77.0,0
7196,Data Analyst,1,3,64.0,0
11025,Data Engineer,1,4,82.0,0
75366,Admin,1,2,76.0,0
42715,Data Engineer,1,4,75.0,0
29167,Platform Engineer,1,18,57.0,0
6065,QA Engineer,2,4,44.0,0
36157,Data Analyst,1,3,57.0,0
60412,QA Engineer,1,8,67.0,0
71138,Software Engineer,1,3,79.0,0
74335,Data Analyst,2,7,57.0,1
20596,QA Engineer,1,9,90.0,1
2841,Manager,1,2,78.0,0
45300,Principle Architect,1,5,81.0,0
43873,Principle Architect,1,2,47.0,0
4888,Software Engineer,3,15,58.0,0
33725,Principle Architect,1,3,83.0,0
4966,Platform Engineer,3,14,54.0,0
20334,Platform Engineer,1,6,83.0,0
55149,Data Analyst,1,3,,0
72328,Principle Architect,2,3,88.0,0
52140,Manager,2,1,55.0,0
10246,Admin,1,6,47.0,0
1770,QA Engineer,3,7,80.0,0
34089,Principle Architect,1,4,50.0,0
12354,Software Engineer,1,4,53.0,0
49846,Data Scientist,3,9,69.0,0
73707,Software Engineer,1,10,75.0,1
10618,DevOps Engineer,1,5,70.0,0
51455,Admin,1,5,83.0,0
28827,QA Engineer,1,3,58.0,0
38843,Data Scientist,2,2,71.0,0
74212,Data Scientist,1,4,62.0,0
7438,Platform Engineer,1,9,71.0,0
64443,Manager,1,6,49.0,0
27444,Manager,1,5,,0
44190,Data Engineer,1,10,71.0,1
30833,Data Scientist,1,9,51.0,0
65787,Data Analyst,1,6,50.0,0
41247,QA Engineer,1,4,55.0,0
40052,Data Scientist,1,9,50.0,0
71324,Principle Architect,3,17,70.0,0
67538,Data Engineer,1,9,50.0,0
43086,Data Engineer,1,17,59.0,1
13976,Data Analyst,1,3,85.0,0
4551,Admin,1,4,66.0,0
26939,Admin,2,4,60.0,0
2423,Data Engineer,1,7,60.0,0
37871,Data Engineer,1,9,52.0,0
40123,Admin,2,6,81.0,0
2364,Software Engineer,1,9,51.0,0
60269,Platform Engineer,1,1,57.0,0
43919,Software Engineer,1,2,,0
49984,Manager,1,4,79.0,0
16372,Data Analyst,2,5,64.0,0
73215,QA Engineer,2,6,51.0,0
38954,Data Scientist,1,3,79.0,0
41553,Data Scientist,2,3,52.0,0
47546,Software Engineer,1,19,79.0,0
31044,Manager,1,8,60.0,0
62406,Data Scientist,1,16,63.0,0
74200,QA Engineer,1,5,62.0,1
35734,Admin,1,5,62.0,0
48500,Software Engineer,1,1,69.0,0
42632,Platform Engineer,1,5,91.0,0
17353,QA Engineer,1,2,,0
1973,Platform Engineer,1,6,52.0,0
57510,DevOps Engineer,3,6,64.0,0
55431,Data Engineer,1,3,50.0,0
5913,Principle Architect,1,8,88.0,1
36973,Data Analyst,1,1,,0
9688,Principle Architect,1,15,59.0,0
76706,Manager,1,2,81.0,1
3245,Data Engineer,1,13,76.0,0
7535,QA Engineer,1,3,57.0,0
51699,Platform Engineer,1,5,63.0,0
14801,Data Engineer,2,3,82.0,0
17387,Data Analyst,1,5,53.0,0
1385,Data Engineer,1,7,59.0,0
31729,Software Engineer,1,2,52.0,0
47340,Admin,1,6,49.0,0
19282,Data Scientist,1,2,47.0,0
4853,DevOps Engineer,1,4,54.0,0
31658,Principle Architect,1,3,60.0,0
74983,Data Scientist,1,6,70.0,0
58762,Data Analyst,2,2,,0
52040,DevOps Engineer,1,7,62.0,0
65116,Principle Architect,1,12,60.0,0
8530,Manager,2,3,50.0,0
54246,Data Scientist,1,7,49.0,0
13227,Admin,1,7,59.0,0
35050,Data Scientist,1,8,47.0,0
61144,Software Engineer,1,6,,0
46385,Data Scientist,1,4,68.0,0
37141,Principle Architect,1,24,59.0,0
13831,Data Scientist,1,11,47.0,0
11120,Software Engineer,1,6,46.0,0
50010,QA Engineer,1,8,80.0,0
50029,Software Engineer,1,1,51.0,0
10082,QA Engineer,1,10,84.0,0
10777,Manager,1,8,65.0,0
72874,Data Analyst,1,3,,0
44555,Platform Engineer,1,6,53.0,0
36310,Principle Architect,1,2,60.0,0
45120,Principle Architect,1,7,62.0,0
10715,DevOps Engineer,1,5,62.0,1
40746,Manager,1,14,60.0,0
23284,Manager,1,14,76.0,0
5162,Software Engineer,2,2,78.0,0
48232,QA Engineer,1,4,80.0,0
17533,Data Scientist,1,2,52.0,0
26116,Manager,1,3,49.0,1
33011,Manager,1,5,70.0,1
48593,Principle Architect,1,6,72.0,0
30989,Principle Architect,1,2,83.0,0
63304,Principle Architect,1,2,82.0,1
3576,QA Engineer,1,10,52.0,0
16208,Principle Architect,1,1,85.0,0
9581,Manager,2,4,51.0,0
47766,Principle Architect,1,12,53.0,0
74483,Data Engineer,1,8,60.0,0
44644,Software Engineer,1,1,82.0,0
8396,Platform Engineer,2,3,62.0,0
53177,Platform Engineer,1,1,63.0,0
49345,Manager,1,14,67.0,0
6408,QA Engineer,2,10,69.0,0
59221,QA Engineer,1,3,68.0,1
54407,Admin,1,2,85.0,0
33436,QA Engineer,1,6,62.0,0
49954,DevOps Engineer,1,16,77.0,0
15055,Software Engineer,1,2,46.0,0
67765,Platform Engineer,1,6,84.0,0
10565,QA Engineer,2,4,84.0,1
47064,QA Engineer,1,4,83.0,0
32879,Data Scientist,2,22,82.0,1
38397,Platform Engineer,1,7,66.0,0
13452,Data Scientist,1,8,77.0,0
42563,Admin,1,4,84.0,0
78235,Data Analyst,1,19,67.0,0
67003,Data Analyst,1,3,50.0,0
43398,Software Engineer,1,21,51.0,0
42779,Data Analyst,1,6,69.0,0
23830,Software Engineer,1,5,57.0,0
25970,Data Scientist,1,5,85.0,0
27450,Data Analyst,1,2,51.0,0
68073,Manager,1,10,87.0,0
51470,Manager,1,9,62.0,0
23177,QA Engineer,1,2,49.0,0
57543,QA Engineer,1,15,73.0,0
49347,Data Engineer,1,2,57.0,0
38965,Manager,1,4,52.0,0
48650,Admin,1,4,51.0,0
70983,DevOps Engineer,3,1,57.0,0
29071,Data Analyst,1,5,53.0,0
14344,Data Analyst,1,6,44.0,0
29756,QA Engineer,1,4,51.0,0
59218,Principle Architect,1,2,68.0,0
35142,Principle Architect,1,8,48.0,0
35794,Software Engineer,1,5,83.0,0
14872,DevOps Engineer,1,3,75.0,0
70035,Software Engineer,1,4,69.0,1
51285,Manager,1,3,53.0,0
9287,Platform Engineer,1,2,87.0,0
8259,Admin,1,5,49.0,0
78135,Data Engineer,1,3,50.0,0
67651,Data Analyst,2,2,79.0,0
43926,QA Engineer,1,7,48.0,0
36880,Manager,2,3,47.0,0
57,Admin,1,5,79.0,1
8805,Admin,1,3,47.0,0
63789,Data Scientist,1,7,58.0,0
43555,Manager,1,6,63.0,0
64030,QA Engineer,1,9,81.0,1
75998,Principle Architect,1,6,62.0,0
62308,DevOps Engineer,1,10,50.0,0
25878,DevOps Engineer,1,10,59.0,1
54449,Data Engineer,1,3,52.0,0
58784,Manager,3,4,51.0,0
56915,Principle Architect,1,5,65.0,0
30639,DevOps Engineer,1,6,58.0,0
45183,Admin,1,19,63.0,0
17872,Platform Engineer,1,10,65.0,0
29175,Manager,1,2,52.0,0
55838,Admin,2,5,57.0,0
1542,Admin,1,4,81.0,0
34187,QA Engineer,3,12,88.0,0
32138,Admin,1,7,99.0,1
17513,Principle Architect,1,11,82.0,0
68294,Platform Engineer,1,15,58.0,0
69258,Data Engineer,1,3,79.0,0
69806,Principle Architect,1,7,71.0,0
63889,Software Engineer,1,4,73.0,1
43461,Principle Architect,1,3,,1
76728,Admin,2,3,,0
35163,Admin,1,5,48.0,0
61219,Principle Architect,1,4,60.0,1
15788,DevOps Engineer,1,9,46.0,1
70272,Admin,1,2,73.0,0
35174,Data Analyst,1,2,79.0,0
6669,Software Engineer,1,8,50.0,1
6202,Data Engineer,1,1,56.0,0
77430,QA Engineer,1,4,49.0,1
65129,DevOps Engineer,3,15,52.0,0
2315,Data Scientist,1,5,53.0,1
62929,Data Analyst,2,5,78.0,0
13152,Data Scientist,2,3,49.0,0
43740,DevOps Engineer,1,4,64.0,0
8677,Data Engineer,2,2,48.0,0
16744,Platform Engineer,1,10,51.0,0
16088,Data Scientist,1,2,48.0,0
44551,Manager,1,4,60.0,0
28950,Admin,1,5,81.0,0
1355,Admin,2,1,,0
68712,Admin,2,1,60.0,0
11038,Data Engineer,1,7,50.0,0
74964,Software Engineer,1,9,56.0,1
816,QA Engineer,1,4,78.0,0
59019,Data Analyst,3,1,79.0,0
3058,Data Engineer,1,7,46.0,0
32734,Manager,1,6,70.0,0
31317,Data Scientist,1,4,66.0,0
76022,Admin,1,7,48.0,0
13618,Admin,1,4,51.0,0
14985,Data Scientist,2,4,87.0,0
41011,DevOps Engineer,1,7,47.0,0
27619,Data Scientist,1,7,53.0,0
44353,Data Engineer,2,5,83.0,0
38971,DevOps Engineer,4,5,79.0,1
40728,Manager,2,1,51.0,0
45686,Data Analyst,1,17,52.0,0
53032,Principle Architect,2,4,41.0,0
63493,Data Analyst,1,5,50.0,0
17804,Data Analyst,1,4,69.0,1
2004,Principle Architect,1,2,60.0,0
53481,Data Scientist,1,7,57.0,0
11010,Platform Engineer,2,2,83.0,0
17906,Principle Architect,1,2,65.0,0
43554,Data Engineer,1,10,79.0,0
370,Software Engineer,1,5,62.0,0
10306,DevOps Engineer,1,3,65.0,0
46799,Software Engineer,3,3,,0
25155,Admin,1,8,47.0,0
70576,Principle Architect,2,1,49.0,0
34231,QA Engineer,1,2,59.0,0
1352,QA Engineer,1,7,54.0,0
15502,QA Engineer,5,4,49.0,0
71065,Software Engineer,1,5,47.0,0
51244,Principle Architect,1,13,66.0,0
76027,Software Engineer,2,12,49.0,0
70608,Platform Engineer,1,8,59.0,0
48231,Principle Architect,1,3,48.0,0
77354,Software Engineer,2,4,81.0,0
50550,Principle Architect,1,2,80.0,0
6379,Software Engineer,1,3,59.0,0
46160,Data Engineer,1,17,51.0,0
41854,DevOps Engineer,1,9,79.0,0
47578,Software Engineer,1,2,49.0,0
32768,Software Engineer,1,3,77.0,0
75675,Software Engineer,1,10,56.0,0
2492,QA Engineer,1,4,51.0,1
68673,Platform Engineer,1,2,57.0,0
65753,Principle Architect,1,11,72.0,0
55599,Principle Architect,1,4,74.0,0
2521,Admin,1,6,87.0,0
7523,QA Engineer,1,5,49.0,0
34920,Software Engineer,1,4,49.0,0
18273,Data Analyst,1,7,49.0,0
6961,Data Scientist,1,5,49.0,0
6896,Principle Architect,1,8,74.0,0
43221,Data Scientist,1,7,48.0,1
49387,Data Engineer,1,1,50.0,0
68362,Admin,1,5,56.0,0
35318,Admin,1,13,52.0,1
52749,Data Analyst,1,14,81.0,0
56550,Manager,2,2,78.0,0
32869,Platform Engineer,1,1,86.0,0
61022,Admin,1,4,55.0,0
41688,DevOps Engineer,1,8,,0
13001,Manager,1,5,83.0,0
39774,Data Analyst,1,6,50.0,0
17638,DevOps Engineer,1,7,47.0,0
72670,Data Engineer,1,6,68.0,0
55611,Data Scientist,1,8,51.0,0
38187,Data Scientist,1,3,50.0,0
22678,Admin,1,3,60.0,0
49322,Data Scientist,1,1,53.0,0
37325,Platform Engineer,3,3,44.0,0
4084,Admin,1,3,93.0,1
43698,Data Scientist,1,3,72.0,0
33581,Data Engineer,1,2,51.0,0
34746,Software Engineer,2,4,46.0,0
14483,Principle Architect,1,3,51.0,0
41331,Platform Engineer,1,1,83.0,0
32126,Admin,1,1,63.0,0
28958,Principle Architect,1,4,85.0,0
62420,Software Engineer,3,2,69.0,0
72476,Data Analyst,1,8,57.0,0
71571,Principle Architect,1,2,52.0,0
78134,Data Engineer,1,5,80.0,0
34154,Data Engineer,1,8,86.0,0
5032,Data Analyst,1,3,57.0,0
28883,Principle Architect,1,8,47.0,0
75391,Data Engineer,1,1,51.0,0
30801,Data Scientist,1,8,70.0,0
58938,Software Engineer,1,6,59.0,0
4368,Principle Architect,1,1,82.0,0
33007,Data Scientist,1,6,60.0,0
74222,DevOps Engineer,2,2,63.0,1
64238,Admin,1,5,59.0,0
34836,Admin,1,14,66.0,0
5943,Manager,2,11,73.0,1
48915,DevOps Engineer,1,2,77.0,0
14536,Data Engineer,1,3,49.0,0
6415,Platform Engineer,2,1,54.0,0
39741,Data Scientist,2,1,65.0,0
73438,DevOps Engineer,1,2,75.0,1
33960,QA Engineer,1,11,,0
76526,Software Engineer,1,6,69.0,0
30305,QA Engineer,1,10,55.0,0
44682,Admin,1,6,69.0,0
54791,Data Analyst,2,28,53.0,0
52570,Principle Architect,2,3,64.0,0
66819,QA Engineer,1,6,82.0,0
45464,Admin,1,2,56.0,0
39683,Admin,1,7,58.0,0
28219,Manager,1,14,60.0,0
59444,Platform Engineer,1,5,48.0,0
53419,Data Scientist,1,7,58.0,0
49088,QA Engineer,1,8,82.0,0
56757,Data Analyst,1,17,,0
34885,Principle Architect,1,10,49.0,0
31659,Software Engineer,1,5,71.0,1
46832,Data Analyst,1,2,59.0,0
72671,Admin,1,2,82.0,0
74529,Data Scientist,1,5,91.0,1
19701,Admin,1,4,55.0,0
10949,Software Engineer,1,9,,0
63006,Admin,1,2,52.0,0
58708,Data Engineer,1,9,44.0,0
43209,Platform Engineer,1,4,59.0,0
29844,QA Engineer,1,1,77.0,0
15910,Data Scientist,1,7,60.0,0
66190,QA Engineer,1,4,83.0,0
45751,Software Engineer,1,1,,0
62803,Principle Architect,1,5,60.0,0
15086,QA Engineer,1,7,56.0,0
63564,Admin,1,15,78.0,0
10774,Data Analyst,2,6,68.0,0
35587,Data Scientist,1,8,85.0,0
41570,Admin,2,4,49.0,0
68925,Admin,2,4,81.0,0
16395,Data Scientist,1,2,58.0,0
20474,Data Scientist,1,4,80.0,0
25082,DevOps Engineer,2,3,79.0,1
45221,Admin,2,2,56.0,0
6323,QA Engineer,1,4,60.0,0
55488,Principle Architect,1,4,57.0,0
46386,Admin,1,4,49.0,0
19882,Admin,1,2,70.0,0
11766,Platform Engineer,1,4,67.0,0
63011,Software Engineer,1,7,59.0,1
68450,Software Engineer,1,5,59.0,0
44365,Manager,1,6,87.0,0
31546,QA Engineer,1,7,73.0,0
25708,Platform Engineer,2,2,79.0,0
1944,QA Engineer,1,1,54.0,0
43613,Data Analyst,2,12,86.0,0
65704,Platform Engineer,1,3,88.0,0
47045,QA Engineer,1,3,66.0,0
44295,Admin,1,2,70.0,0
33541,Data Analyst,1,7,59.0,0
45167,Admin,1,2,48.0,0
64137,DevOps Engineer,1,6,52.0,0
13822,Platform Engineer,1,4,81.0,0
12642,Data Engineer,1,18,,0
50565,Platform Engineer,1,7,78.0,0
40842,Data Engineer,1,8,48.0,0
60858,Software Engineer,1,1,52.0,0
15862,Software Engineer,1,2,,0
45186,DevOps Engineer,1,2,60.0,0
19517,Principle Architect,1,5,56.0,0
33528,Platform Engineer,1,10,58.0,0
1239,Data Engineer,1,6,48.0,0
71835,Principle Architect,1,14,71.0,0
30494,Data Engineer,1,7,50.0,0
23433,QA Engineer,1,1,59.0,0
34864,Data Scientist,1,7,68.0,0
25162,QA Engineer,1,8,52.0,0
10575,Platform Engineer,1,6,56.0,0
59596,DevOps Engineer,2,2,76.0,0
16774,QA Engineer,1,7,60.0,0
63781,Principle Architect,1,1,83.0,0
31301,QA Engineer,1,8,46.0,1
29614,Principle Architect,2,3,51.0,0
25830,Data Analyst,1,8,80.0,0
13887,Data Scientist,5,4,63.0,0
64279,QA Engineer,1,14,79.0,0
32722,Principle Architect,1,8,53.0,0
51552,Data Engineer,1,6,,0
14830,Data Engineer,1,6,50.0,0
68876,Admin,1,5,49.0,0
6845,Manager,1,3,50.0,0
74748,Admin,1,3,50.0,0
16869,Data Analyst,1,2,53.0,0
11260,Data Engineer,2,2,52.0,0
50080,Principle Architect,1,4,84.0,0
7172,QA Engineer,1,3,,0
55632,Admin,1,6,60.0,0
69330,Admin,1,5,60.0,0
75503,Software Engineer,1,8,52.0,0
18082,Admin,1,4,75.0,0
50303,Manager,2,7,85.0,0
77856,Admin,1,8,47.0,0
39751,Platform Engineer,1,9,51.0,0
65475,QA Engineer,1,3,59.0,0
39978,Platform Engineer,1,4,49.0,0
58402,Admin,1,10,81.0,0
26348,Principle Architect,1,4,55.0,0
1012,QA Engineer,1,16,57.0,0
20277,Principle Architect,1,6,58.0,0
33584,Data Engineer,1,6,49.0,0
72657,Data Engineer,1,6,56.0,0
66922,Manager,1,7,68.0,0
60737,Admin,1,12,80.0,0
74039,DevOps Engineer,1,1,59.0,0
5074,DevOps Engineer,1,6,65.0,0
47407,Data Analyst,1,2,71.0,0
7127,Data Analyst,1,4,69.0,0
1427,Data Scientist,1,5,49.0,0
60703,DevOps Engineer,1,7,51.0,0
74384,Data Analyst,2,3,75.0,0
18676,Admin,1,15,70.0,0
23247,Admin,3,1,70.0,0
6077,Data Scientist,1,5,49.0,0
64389,Admin,1,3,51.0,0
45181,QA Engineer,1,1,62.0,0
39615,Manager,1,3,56.0,0
66435,Principle Architect,1,5,82.0,0
2792,DevOps Engineer,2,3,82.0,0
45218,Data Scientist,1,3,88.0,0
55143,DevOps Engineer,1,3,81.0,0
1316,Admin,1,4,60.0,0
54600,Software Engineer,1,11,82.0,1
5410,Data Engineer,1,10,50.0,0
16332,Data Engineer,1,6,79.0,0
76472,DevOps Engineer,1,5,50.0,0
78268,Manager,1,9,,0
24647,Manager,1,2,83.0,0
62442,Admin,1,2,54.0,0
69036,Manager,1,7,77.0,0
5609,Admin,1,8,79.0,0
75230,DevOps Engineer,2,6,78.0,0
31097,Software Engineer,1,11,57.0,0
17981,Platform Engineer,1,3,72.0,0
39128,Data Scientist,1,2,65.0,1
70418,QA Engineer,1,16,56.0,0
50072,Admin,3,6,49.0,0
71906,QA Engineer,4,3,84.0,1
286,Data Analyst,1,13,46.0,0
56296,Data Analyst,1,1,50.0,0
61727,QA Engineer,1,2,,0
17356,Admin,1,7,69.0,0
33691,Software Engineer,1,5,47.0,0
77786,Admin,4,2,56.0,0
35802,Data Scientist,1,9,80.0,0
43747,Principle Architect,1,1,63.0,0
17945,Platform Engineer,1,5,84.0,0
66418,Manager,4,1,47.0,0
58413,Software Engineer,1,5,68.0,0
23422,Manager,3,5,76.0,0
4187,Data Engineer,2,11,51.0,0
33435,Software Engineer,1,3,59.0,0
27553,Principle Architect,1,3,62.0,0
44152,Software Engineer,2,5,49.0,0
58925,QA Engineer,1,6,53.0,0
61903,Manager,1,8,54.0,0
21124,Principle Architect,1,2,59.0,0
15443,Data Scientist,3,2,73.0,0
3888,Data Analyst,1,1,80.0,0
57347,Data Analyst,1,1,79.0,0
55577,DevOps Engineer,3,2,63.0,1
74219,Admin,1,7,81.0,0
63810,Data Scientist,1,5,83.0,0
49125,Manager,1,7,71.0,0
15300,QA Engineer,1,3,68.0,0
21521,Principle Architect,1,7,,0
41152,QA Engineer,1,4,60.0,0
58501,Data Engineer,1,3,94.0,1
13675,Principle Architect,1,2,57.0,0
11299,DevOps Engineer,1,4,48.0,0
14350,Principle Architect,1,9,84.0,0
4745,Admin,4,4,71.0,0
76799,Software Engineer,1,6,58.0,0
41884,Platform Engineer,1,5,51.0,0
2750,Software Engineer,1,2,79.0,0
49456,Platform Engineer,2,6,71.0,0
33850,Platform Engineer,1,3,79.0,0
64862,QA Engineer,2,10,84.0,0
10329,DevOps Engineer,1,3,71.0,0
76244,Manager,1,5,81.0,0
7095,Data Scientist,1,3,56.0,0
47972,Principle Architect,1,2,94.0,1
51800,QA Engineer,1,5,88.0,1
15683,Admin,1,10,48.0,0
6417,Software Engineer,2,5,53.0,0
5340,Data Engineer,1,1,47.0,0
53984,Data Analyst,1,3,47.0,0
55356,QA Engineer,1,17,81.0,0
47763,DevOps Engineer,1,3,,0
3915,Software Engineer,1,4,84.0,0
38255,Platform Engineer,1,3,62.0,0
65464,Data Analyst,1,13,78.0,0
78147,Platform Engineer,1,2,70.0,0
8179,DevOps Engineer,3,2,86.0,0
70589,Data Analyst,1,5,63.0,1
17392,DevOps Engineer,2,4,47.0,0
70763,Software Engineer,1,7,67.0,0
21235,Data Engineer,1,9,51.0,0
7787,Admin,1,1,48.0,0
55972,Data Analyst,2,5,52.0,0
36951,Platform Engineer,2,4,51.0,0
77549,Platform Engineer,1,7,66.0,0
59980,Admin,1,3,64.0,0
4726,QA Engineer,2,7,53.0,0
34572,Data Engineer,3,10,71.0,0
44455,Data Analyst,1,5,46.0,0
23519,DevOps Engineer,1,2,63.0,0
25972,DevOps Engineer,1,14,83.0,0
14092,Data Analyst,1,3,48.0,0
44361,QA Engineer,1,3,60.0,0
35639,QA Engineer,1,7,71.0,0
36642,Manager,1,10,,0
57765,DevOps Engineer,1,18,,0
76418,Data Engineer,1,5,55.0,0
64894,Software Engineer,1,8,57.0,0
23787,Data Scientist,1,8,52.0,0
15031,QA Engineer,3,1,52.0,0
822,Principle Architect,1,6,59.0,0
62856,Admin,1,8,59.0,0
44517,Data Analyst,1,1,67.0,1
15590,Platform Engineer,2,3,84.0,0
21884,Principle Architect,1,12,51.0,0
30462,Admin,2,2,50.0,0
63669,QA Engineer,1,4,78.0,0
34823,Software Engineer,1,4,53.0,0
28391,Admin,2,7,48.0,0
24156,Admin,1,4,50.0,0
55358,DevOps Engineer,1,1,54.0,0
43911,Manager,1,5,62.0,0
24940,Principle Architect,1,4,50.0,0
38107,QA Engineer,1,2,,0
30498,DevOps Engineer,2,3,85.0,0
64816,DevOps Engineer,1,3,68.0,1
14933,Software Engineer,1,1,81.0,0
37736,Software Engineer,2,6,70.0,0
4885,DevOps Engineer,1,7,80.0,0
27700,QA Engineer,1,9,58.0,0
75183,Data Engineer,1,5,58.0,0
20779,Platform Engineer,1,4,75.0,0
31972,QA Engineer,1,2,76.0,0
65777,QA Engineer,1,31,50.0,0
17597,Principle Architect,1,11,52.0,0
12921,Data Engineer,2,3,77.0,0
4404,Data Scientist,1,14,49.0,0
8251,Platform Engineer,2,1,52.0,0
55794,Admin,1,8,77.0,0
60406,Principle Architect,2,4,47.0,0
2359,QA Engineer,1,2,50.0,0
7307,Principle Architect,1,2,84.0,0
73498,Software Engineer,1,1,62.0,0
74805,Admin,1,10,48.0,0
67374,Data Scientist,1,9,50.0,0
66201,Data Scientist,1,4,51.0,0
5843,Data Scientist,1,5,60.0,0
54154,QA Engineer,1,3,47.0,0
65000,Admin,1,6,55.0,0
9444,Platform Engineer,1,1,87.0,1
9395,Data Analyst,1,2,48.0,0
18559,QA Engineer,1,8,52.0,0
7464,DevOps Engineer,1,8,86.0,0
9735,Data Analyst,1,10,58.0,0
1985,Data Scientist,1,2,81.0,0
35223,Platform Engineer,1,8,74.0,0
56272,Admin,1,4,49.0,0
72593,Data Scientist,1,4,60.0,1
39661,DevOps Engineer,1,12,49.0,0
13487,Manager,1,4,88.0,0
12104,Data Analyst,1,13,52.0,0
51557,Principle Architect,2,3,58.0,0
45811,Manager,1,14,80.0,0
62537,Data Engineer,3,3,56.0,0
31249,Software Engineer,1,8,62.0,0
73184,Manager,1,5,72.0,0
77541,Data Scientist,1,10,57.0,0
57905,Software Engineer,1,2,74.0,0
49750,Software Engineer,1,2,50.0,0
4159,Software Engineer,1,3,84.0,0
53159,Data Scientist,1,6,,0
58058,QA Engineer,1,16,69.0,0
59981,Principle Architect,1,4,60.0,0
16120,QA Engineer,1,2,53.0,0
1085,Manager,1,8,46.0,0
14532,DevOps Engineer,1,5,53.0,0
48980,Data Scientist,1,7,50.0,0
14542,Platform Engineer,1,2,,0
69208,DevOps Engineer,2,1,83.0,1
32982,Manager,1,4,79.0,0
23920,Data Engineer,1,16,75.0,0
19014,Principle Architect,1,4,85.0,0
50788,Data Scientist,1,24,46.0,0
35437,Data Scientist,1,7,64.0,0
21887,Manager,1,20,70.0,0
30247,Manager,6,19,51.0,0
34584,Software Engineer,1,1,79.0,0
17277,Manager,2,7,81.0,0
47830,Platform Engineer,1,2,48.0,0
10642,Data Scientist,1,5,64.0,0
26233,Software Engineer,1,5,57.0,1
64285,DevOps Engineer,1,7,50.0,0
48185,Data Analyst,1,8,51.0,0
66976,Data Analyst,2,9,86.0,0
27688,Data Scientist,1,4,48.0,1
47926,Software Engineer,1,3,81.0,0
39584,DevOps Engineer,1,33,81.0,0
7607,Data Analyst,4,2,60.0,1
44944,Data Analyst,1,1,49.0,0
54439,Data Analyst,1,5,73.0,0
30326,Software Engineer,1,1,47.0,0
65117,Manager,1,4,49.0,0
26383,DevOps Engineer,1,9,49.0,0
31285,Data Scientist,1,12,49.0,0
59401,Data Scientist,1,7,,0
2791,Data Scientist,1,2,47.0,0
24532,Data Scientist,1,8,54.0,0
49558,QA Engineer,1,7,63.0,0
22352,DevOps Engineer,1,6,71.0,1
20078,Data Analyst,1,2,48.0,0
47180,QA Engineer,1,9,69.0,1
16803,Manager,2,10,72.0,0
25545,Platform Engineer,1,4,55.0,0
75631,Data Engineer,2,10,63.0,1
